0,38.07886553,30.8058436,39.35733731,36.05551275,40.31128874,33.30165161,35.35533906,39.05124838,33.54101966,31.6227766,33.52610923,32.38826948,38.07886553,35.35533906,39.29376541,41.23105626,40.31128874,45.17742799,40.04996879,35.05709629,45,35,45.04442252,35.05709629,45.27692569,58.52349955,57.00877125,55.71355311,52.20153254,52,50.28916384,51.07837116,51.4781507,47.4341649,44.20407221,43.01162634,40.60788101,37.20215048,36.05551275,40.31128874,30.8058436,33.54101966,38.07886553,35.34119409,37.73592453,37.20215048,38.32753579,45.04442252,38.05259518,35.34119409,33.54101966,25,20,18.02775638,14.14213562,18.02775638,26.92582404,47.16990566,42.42640687,26.92582404,15.8113883,29.15475947,39.05124838,20.61552813,11.18033989,13.03840481,25.29822128,10,9.219544457,19.6468827,25.49509757,27.45906044,39.29376541,36.05551275,57.00877125,42.94182111,49.979996,32.55764119,38.47076812,7.615773106,12.04159458,14.76482306,19.23538406,27.01851217,35.4682957,32.20248438,38.20994635,17.88854382,52.47856705,4.242640687,12.04159458,14.76482306,21.09502311,17.11724277,20.61552813,15.5241747,48.16637832,14.14213562,20.51828453,19.23538406,36.05551275,14.76482306
38.07886553,0,10.44030651,3,7.071067812,5,12.20655562,14.14213562,11.18033989,52.20153254,47.4341649,48.10405388,43.46262762,53.85164807,44.72135955,50.53711507,51.4781507,47.16990566,82.22530024,76.90253572,72.03471385,81.39410298,71.58910532,81.04936767,71.19691005,80.62257748,89.02246907,86.02325267,86.68333173,82.00609733,83.63013811,80.43009387,82.8794305,84.85281374,78.10249676,42,40,40.11234224,37.33630941,35.35533906,35,34.4818793,30.41381265,30,30.14962686,5.830951895,8.602325267,46.14108798,81.78630692,74.95331881,68.62215386,71.58910532,55,35.35533906,39.05124838,25.49509757,55.90169944,60.20797289,75.66372975,66.70832032,26.92582404,28.28427125,64.03124237,76.32168761,58.52349955,46.09772229,50.59644256,58.05170109,29.15475947,33.54101966,18.86796226,50,42.94182111,33.9705755,65.19202405,82.46211251,80.95677859,82.02438662,33.61547263,25.49509757,43.9089968,36.12478374,42.04759208,55.31726674,64.49806199,72.71863585,61.13100686,62.36986452,27.01851217,90.35485598,39.84971769,49.24428901,50.47771786,48.83646179,48.91829923,57.14017851,43.13930922,70.21395873,33.01514804,50.009999,18.97366596,7.071067812,50.47771786
30.8058436,10.44030651,0,10,5.385164807,10.19803903,4,7,8.602325267,41.76122604,37,37.69615365,33.10589071,43.46262762,34.4818793,40.31128874,41.34005322,37.20215048,73.37574531,68.00735254,63.2455532,72.277244,62.64183905,71.80529228,62.09669879,71.19691005,85.7554663,83.24061509,83.21658489,78.89233169,79.88116173,77.17512553,79.0569415,80.43009387,74.62573283,46.09772229,44.14748011,43.56604182,40.31128874,38.32753579,39.29376541,36,33.37663854,34.4818793,33.73425559,7.280109889,6.403124237,36.05551275,72.80109889,66.09841148,64.03124237,64.14047084,45.09988914,25.07987241,36.24913792,17,48.82622246,50.6359556,65.37583651,56.29387178,16.55294536,25.07987241,58.72818744,69.8140387,50.53711507,37.33630941,42.48529157,53.41348144,23.43074903,24.69817807,14.31782106,47.42362281,42.20189569,25,55.03635162,72.03471385,73.57309291,72.00694411,23.60084744,17.4642492,37.53664876,31.90611227,32.38826948,46.4865572,57.80138407,66.21933252,51.00980298,51.97114584,17.11724277,83.21658489,31.76476035,42.63801121,44.55333882,45.27692569,44.20407221,50.99019514,39.11521443,59.77457654,23.34523506,40.19950248,12.04159458,5.385164807,44.55333882
39.35733731,3,10,0,5.385164807,2,10.77032961,12.20655562,8.602325267,51.41984053,46.57252409,47.12748667,42.3792402,52.81098371,43.46262762,49.24428901,50.08991915,45.65084884,82.96987405,77.62087348,72.80109889,82,72.277244,81.58431222,71.80529228,81.04936767,91.40021882,88.48163651,89.02246907,84.40379138,85.91274643,82.80096618,85.14693183,87,80.43009387,45,43,43.10452412,40.31128874,38.32753579,38,37.36308338,33.37663854,33,33.13608305,3.605551275,6.403124237,44.72135955,82.46211251,75.69015788,70.71067812,72.89718787,55.08175742,35.05709629,41.40048309,26.2488095,57.30619513,60.5309838,75.32595834,66.09841148,25.96150997,30.47950131,65.94694838,77.93587107,59.61543424,46.84015371,51.623638,60.10823571,30.8058436,34.20526275,20.61552813,52.43090692,45.61797891,32.01562119,65.03076195,81.78630692,82.29823813,82.00609733,32.20248438,23.34523506,45.48626166,38.18376618,42.29657197,56.04462508,66.03786792,74.33034374,61.00819617,61.81423784,27.07397274,91.78779875,40.85339643,50.7740091,52.20153254,51.0881591,50.93132631,58.82176468,45.27692569,69.37578828,33.24154028,50.15974482,20.1246118,5.385164807,52.20153254
36.05551275,7.071067812,5.385164807,5.385164807,0,5,5.385164807,7.071067812,5,46.09772229,41.23105626,41.76122604,37,47.4341649,38.07886553,43.8634244,44.72135955,40.31128874,78.74642849,73.37574531,68.62215386,77.62087348,68.00735254,77.12976079,67.44627492,76.4852927,90.13878189,87.46427842,87.658428,83.21658489,84.40379138,81.54140053,83.60023923,85.14693183,79.0569415,47.26520919,45.27692569,45.04442252,42,40,40.31128874,38.32753579,35,35.35533906,35.05709629,2,2,39.35733731,78.16009212,71.47027354,68.76772499,69.46221995,50.24937811,30,40.31128874,22.36067977,54.08326913,55.90169944,70.17834424,60.8276253,20.61552813,29.15475947,63.63961031,75,55.90169944,42.72001873,47.85394446,58.13776741,28.28427125,30.08321791,18.60107524,51.4781507,45.54119015,26.90724809,60,76.4852927,78.89233169,77.0584194,26.83281573,18.43908891,42.63801121,36.40054945,37.65634077,51.86520992,63.00793601,71.40028011,56.00892786,56.56854249,22.36067977,88.50988645,37.12142239,47.80167361,49.57822102,49.64876635,48.91829923,56.08029957,43.60045871,64.03124237,28.63564213,45.39823785,17.02938637,0,49.57822102
40.31128874,5,10.19803903,2,5,0,10.19803903,11.18033989,7.071067812,50.99019514,46.09772229,46.57252409,41.76122604,52.20153254,42.72001873,48.46648326,49.24428901,44.72135955,83.52245207,78.16009212,73.37574531,82.46211251,72.80109889,82,72.277244,81.39410298,93.00537619,90.13878189,90.60353194,86.02325267,87.45856162,84.40379138,86.68333173,88.45903006,82.00609733,47,45,45.09988914,42.29657197,40.31128874,40,39.29376541,35.35533906,35,35.12833614,3,5.385164807,43.8634244,82.96987405,76.24303247,72.13875519,73.8241153,55.22680509,35,43.01162634,26.92582404,58.30951895,60.8276253,75.16648189,65.76473219,25.49509757,32.01562119,67.26812024,79.0569415,60.41522987,47.4341649,52.39274759,61.52235366,32.01562119,34.78505426,21.9317122,54.08326913,47.42362281,30.8058436,65,81.39410298,83.24061509,82.0548597,31.38470965,22.02271555,46.61544808,39.62322551,42.57933771,56.61271942,67.11929678,75.45197148,61.00819617,61.52235366,27.29468813,92.78469701,41.62931659,51.86520992,53.41348144,52.63078947,52.32590181,60,46.75467891,68.8839604,33.54101966,50.35871325,21.09502311,5,53.41348144
33.30165161,12.20655562,4,10.77032961,5.385164807,10.19803903,0,3,5.830951895,40.79215611,35.90264614,36.40054945,31.6227766,42.05948169,32.69556545,38.48376281,39.35733731,34.98571137,74.67261881,69.28924881,64.62197769,73.37574531,63.90618123,72.80109889,63.2455532,72.03471385,89.18520057,86.76981042,86.60831369,82.36504113,83.21658489,80.62257748,82.37718131,83.60023923,78.0320447,50.009999,48.05205511,47.51841748,44.28317965,42.29657197,43.17406629,40,37.33630941,38.32753579,37.65634077,7.280109889,5,34,74,67.41661516,67.20119047,66.28725368,45.54119015,25.07987241,39.92492956,19.20937271,51.2249939,51.41984053,65.06919394,55.57877293,15.29705854,28.7923601,61.7170965,72.34638899,52.47856705,38.91015292,44.41846463,56.61271942,26.62705391,26.41968963,18.02775638,51.07837116,46.09772229,21.9317122,55.03635162,71.19691005,75.71657678,72.1734023,21.47091055,13.89244399,40.31128874,35.35533906,33.24154028,47.92702787,60.30754513,68.76772499,51.0881591,51.35172831,18.02775638,85.44588931,33.83784863,45.27692569,47.42362281,48.76474136,47.4341649,53.74011537,42.54409477,58.69412236,24.35159132,40.79215611,15.26433752,5.385164807,47.42362281
35.35533906,14.14213562,7,12.20655562,7.071067812,11.18033989,3,0,5,40.31128874,35.35533906,35.6931366,30.8058436,41.23105626,31.6227766,37.33630941,38.07886553,33.54101966,75.76938696,70.38465742,65.7951366,74.33034374,65,73.68174808,64.25729531,72.80109889,91.78779875,89.4427191,89.18520057,85,85.7554663,83.24061509,84.90583019,86.02325267,80.62257748,52.95280918,50.99019514,50.48762225,47.26520919,45.27692569,46.09772229,43,40.31128874,41.23105626,40.60788101,8.602325267,5.830951895,32.69556545,75.02666193,68.54195795,69.63476143,68.00735254,46.09772229,25.49509757,42.72001873,21.21320344,53.15072906,52.20153254,65,55.22680509,15,31.6227766,64.03124237,74.33034374,54.08326913,40.31128874,46.04345773,59.07622195,29.15475947,28.01785145,20.88061302,53.85164807,49.03060269,19.84943324,55.22680509,70.71067812,77.4209274,72.44308111,20.24845673,11.40175425,42.52058325,38.01315562,34.17601498,49.1934955,62.28964601,70.76722405,51.35172831,51.0881591,19.23538406,87.20091743,35.60898763,47.38143096,49.67896939,51.42956348,49.92995093,55.90169944,45.17742799,58.05170109,25.49509757,41.48493703,17.88854382,7.071067812,49.67896939
39.05124838,11.18033989,8.602325267,8.602325267,5,7.071067812,5.830951895,5,0,45.27692569,40.31128874,40.60788101,35.6931366,46.09772229,36.40054945,42.05948169,42.72001873,38.07886553,80.41144197,75.02666193,70.38465742,79.0569415,69.64194139,78.44743463,68.9492567,77.62087348,94.33981132,91.78779875,91.80958556,87.46427842,88.48163651,85.7554663,87.658428,89.02246907,83.21658489,52.23983155,50.24937811,50.03998401,47,45,45.27692569,43.28972164,40,40.31128874,40.04996879,5.385164807,3,37.33630941,79.71198153,73.1641989,72.62231062,72.11102551,50.99019514,30.41381265,44.72135955,25,57.00877125,57.00877125,70,60.20797289,20,33.54101966,67.26812024,78.10249676,58.30951895,44.72135955,50.24937811,62.00806399,32.01562119,32.24903099,22.82542442,55.90169944,50.28916384,23.85372088,60.20797289,75.66372975,81.54140053,77.41446893,25,15,45.96737974,40.49691346,38.89730068,53.71219601,66.06814664,74.51845409,56.32051136,56.08029957,23.76972865,91.26335519,39.66106403,50.99019514,53.03772242,53.85164807,52.80151513,59.41380311,47.70744177,62.96824597,30.08321791,46.32493929,20.61552813,5,53.03772242
33.54101966,52.20153254,41.76122604,51.41984053,46.09772229,50.99019514,40.79215611,40.31128874,45.27692569,0,5,5.385164807,10.19803903,5,11.18033989,9.433981132,11.18033989,14.14213562,45.3431362,40.60788101,37.73592453,42.42640687,36.05551275,41.03656906,34.40930107,39.05124838,85.14693183,85,82.15229759,80,78.16009212,78,77.1621669,75.66372975,75,75.82216035,74.33034374,72.34638899,68.76772499,67.26812024,70.71067812,62.48199741,63.63961031,67.26812024,65.06919394,48.05205511,45.70557953,12.80624847,43.8634244,39.40812099,62,47.4341649,15.8113883,18.02775638,51.4781507,32.01562119,40,22.36067977,25.49509757,15,25.49509757,46.09772229,55,57.00877125,35.35533906,25.49509757,31.06444913,54.45181356,39.05124838,27.01851217,42.20189569,58.52349955,60.90155991,26.2488095,18.02775638,30.41381265,55.03635162,34.53983208,21.09502311,33.24154028,38.89730068,45.27692569,18.78829423,27.29468813,47.38143096,54.34151268,15.55634919,11.18033989,26.92582404,64.41273166,29.54657341,39.62322551,43.73785546,53.75872022,48.76474136,46.04345773,48.84669897,18.02775638,23.34523506,16,38.27531842,46.09772229,43.73785546
