0,106.0754448,106.5692263,115.6243919,123.0650235,113.2166066,125.6741819,105.5746182,107.2986486,111.1620439,125,118.2708755,114.0701539,113,109.1146186,112.5388822,106.1696755,123.4908904,126.1427762,42.01190308,50.99019514,51.10772936,45.607017,49.2036584,53.82378656,50.7740091,50.08991915,57.48912941,39.40812099,53.90732789,55.07267925,53.90732789,60.87692502,56.08029957,50.99019514,48.76474136,52.0096145,40.80441153,54.58937626,132.7742445,113.406349,129.4951737,108.2450923,117.686023,127.9140336,127.2831489,116.691902,103.3924562,120.9173271,121.0165278,121.6223664,120.9338662,26.92582404,13.60147051,14.76482306,16.1245155,17.02938637,16.2788206,16.40121947,25.49509757,15.8113883,17.02938637,11,19.02629759,14.31782106,18.24828759,118.2708755,101.2027668,106.117859,124.2577965,104.0432602,126.0634761,115.2128465,110.0409015,98.18350167,111.7586686,112.200713,111.1395519,112.0044642,115.1043005,114.5294722,108.240473,121.2641744,120.7393888,115.1043005,118.5116028,111.6467644,117.889779,115.4339638,115.6762724,115.8317746,113.4416149,125.399362,114.0394669,122.3315168,113.1724348,125.9364919,116.1034022,67.26812024,60.41522987,69.26037828,59.53990259,72.80109889,62.00806399,60.08327554,71.58910532,58.52349955,51.623638,54.08326913,70.34202158,54.34151268,65.06919394,62.12889827,55.36244214,96.16652224,95.60334722,84.7584804,92.76313923,96.04686356,77.46612163,93.9840412,87.59566199,89.02246907,94.14881837,86.97700846,92.65527508,86.33075929,88.95504483,87.92041856,91.59148432,49.16299421,58.30951895,64.38167441,56.04462508,66.06814664,66.28725368,60.40695324,38.05259518,98.38699101,106.282642,104.7520883,116.7090399,116.090482,120.5404496,108.6692229,105.1094667,96.46242792,100.1698557,120.1540678,112.8937554,98.43271814
106.0754448,0,7,12.04159458,18.78829423,13.03840481,21.02379604,7.071067812,12.04159458,11.18033989,19.41648784,16.97056275,11.3137085,8.062257748,3.16227766,9.219544457,10,18.38477631,20.09975124,142.2005626,148.9295135,152.9705854,145.5609838,148.9328708,145.1654229,141.0602708,137.0583817,155.5024116,133.9290857,152.0855023,142.8040616,148.0067566,154.9516053,149.5760676,148.9295135,137.2953022,151.3439791,135.1628647,141.8731828,108.0601684,101.0198,100.623059,88.95504483,82.76472679,105.9905656,106.2308806,87.80091116,89.05054744,92.4175308,87.66413178,92.19544457,90.02777349,95.8801335,103.406963,100.448992,105.9056184,109.0412766,104.9237819,97.49358953,98.762341,102.7715914,109.0412766,107.0560601,107.4895344,104.560987,111.1980216,156.4864211,133.5440002,156.2721984,161.2079403,149.2414152,165.2392205,154.7966408,157.7244433,151.4859729,147.8986139,65,52.95280918,52.77309921,53.33854141,50.24937811,47.07440918,60.07495318,59.07622195,53.33854141,49,53.93514624,63.63961031,57.55866572,62.96824597,47.04253395,59.03388857,63,47.16990566,84.17244205,82.87339742,90.24411338,86.64871609,40.26164428,49.979996,47.16990566,48.50773134,43.26661531,44.28317965,54.12947441,40.70626487,56.36488268,56.29387178,52.46903849,43.9089968,55.36244214,41.59326869,44.72135955,58.69412236,164.8393157,163.2176461,158.1518258,156.2081944,162.2004932,145.0551619,166.6883319,159.7654531,157.2927207,158.4045454,160.0656115,163.3676835,158.3824485,150.4160896,160.6051058,154.8063306,122.102416,128.015624,131.8825235,134.1827113,129.5414991,137.5572608,139.9892853,115.8792475,43.8634244,32.55764119,33.95585369,35.22782991,30.41381265,43.28972164,24.0208243,34.92849839,31.76476035,22.84731932,42.29657197,32.01562119,34.0147027
106.5692263,7,0,9.055385138,22.6715681,19.31320792,19.10497317,1,19.02629759,17.72004515,21.9544984,22.47220505,17,13.03840481,6.708203932,6,17,17,20.61552813,143.8401891,150.8674915,154.4959546,147.2582765,150.6851021,147.6279106,143.5444182,139.7139936,157.492857,135.9779394,154.029218,145.4991409,150.2830662,157.3054354,151.9210321,150.8674915,139.8463442,153.160047,137.2443077,144.5856148,114.9347641,107.5639345,107.5174404,95.51963149,89.62700486,112.8051417,113.0309692,94.59386872,95.46203434,99.24716621,94.5409964,99.0403958,96.88137076,98.08159868,104.7854952,101.8675611,107.4476617,110.6028933,106.4800451,98.95453501,100.9009415,104.2928569,110.6028933,108.2589488,109.2016483,105.9905656,112.7918437,162.0030864,139.0143877,161.2761607,166.8202626,154.3826415,170.8010539,160.2404443,162.8557644,156.2849961,153.4046935,58.24087911,46.09772229,45.89117562,46.38965402,43.28972164,40.26164428,53.08483776,52.08646657,46.38965402,42,47.07440918,56.71860365,50.6359556,56.08921465,40.04996879,52.17278984,56,40.19950248,77.36924454,76.32168761,83.43260753,80.05623024,42.54409477,52.77309921,51.2249939,50.69516742,47.50789408,45.607017,57.45432969,44.40720662,59.68249325,58.1893461,53.85164807,47.80167361,57.7754273,43.32435804,46.4865572,61.77378085,169.0118339,167.4305826,161.9783936,160.5615147,166.4812302,149.0301983,170.6516921,163.6826197,161.4001239,162.7421273,163.9329131,167.4096771,162.2898641,154.7966408,164.5022796,159.1540135,125.2996409,131.5484702,135.6244816,137.3535584,133.454112,141.1984419,143.1782106,118.5959527,37.58989226,25.70992026,27.20294102,28.28427125,23.53720459,36.34556369,17.02938637,28.16025568,25.8069758,16.64331698,35.35533906,25.01999201,27.78488798
115.6243919,12.04159458,9.055385138,0,17.88854382,19.10497317,10.04987562,10.04987562,21.54065923,18.43908891,15.62049935,20.22374842,16.03121954,12.16552506,9.219544457,3.16227766,20.1246118,8.062257748,12.52996409,152.8005236,159.7654531,163.4778272,156.2081944,159.6245595,156.3713529,152.2793486,148.3846353,166.3790852,144.8447445,162.9263637,154.1557654,159.0880259,166.0873264,160.7046981,159.7654531,148.5563866,162.0863967,146.1027036,153.2351135,117.8812962,111.8928058,110.3539759,99.80981916,92.72000863,116.090482,116.3872845,98.03060747,100.1848292,102.4890238,97.52948272,102.2007828,100,106.8924693,113.7804904,110.8557621,116.4173527,119.5700631,115.4469575,107.9351657,109.7314905,113.2651756,119.5700631,117.2774488,118.1397478,114.9782588,121.75385,168.3716128,145.4544602,168.2973559,173.0462366,161.245155,177.1016657,166.7123271,169.7291961,163.5267562,159.7904878,60.41522987,47.92702787,47.5394573,47.4341649,44.27188724,42.48529157,53.36665626,52.39274759,47.4341649,41.97618372,48.84669897,57.87054518,51.86520992,57.5847202,40.52159918,53.85164807,55.73149917,41.10960958,79.12016178,79.17701687,85.0940656,82.73451517,51.26402247,61.32699243,59.07622195,59.46427499,55.21775077,54.5710546,65.76473219,52.47856705,68,67.05221846,62.8171951,55.75840744,66.48308055,52.20153254,55.36244214,70.21395873,176.8191166,175.2055935,170.038231,168.2200939,174.2010333,156.9840756,178.6169085,171.6799348,169.2572007,170.4142013,171.9651127,175.316856,170.2938637,162.431524,172.5137676,166.8172653,133.7235955,139.7891269,143.7358689,145.7943757,141.4496377,149.3753661,151.6113452,127.2360012,41.86884283,28.3019434,30.23243292,27.45906044,22.36067977,35.22782991,18.86796226,31.06444913,31.2409987,22.20360331,34.23448554,25.29822128,32.52691193
123.0650235,18.78829423,22.6715681,17.88854382,0,10.44030651,17.11724277,23.43074903,16.4924225,12.16552506,4.472135955,6.403124237,9,10.77032961,16.64331698,18.60107524,17.11724277,15,10.44030651,157.5436447,163.7711818,168.4428687,160.8011194,164.0731544,159.1100248,154.9870962,150.6851021,170.2292572,148.6606875,166.9041641,156.3201842,162.2744589,169.0473307,163.7131638,163.7711818,151.1191583,166.3730747,149.8332406,155.3608702,105.1094667,101.5480182,97.49871794,89.58794562,80.5294977,103.8701112,104.2784733,86.31338251,90.80198236,90.37698822,85.08818954,89.96110271,87.7268488,110.6435719,119.3398508,116.3486141,121.5935854,124.6795893,120.5985075,113.3578405,113.6001761,118.5116028,124.6795893,123.199026,122.9186723,120.4159458,126.7753919,161.9289968,139.3879478,163.6704005,166.2077014,156.2049935,170.425937,160.5521722,164.6572197,159.6151622,153.4568343,78.29431652,65.7951366,65.3911309,65.19202405,62.03224968,60.37383539,70.88018059,69.92138443,65.19202405,59.48108943,66.70832032,75.61084578,69.64194139,75.3923073,58.1893461,71.69379332,73.00684899,58.87274412,96.93296653,97.06183596,102.8834292,100.623059,56.0357029,64.62971453,59.48108943,64.12487817,55.36244214,61.07372594,67.68308504,54.12947441,69.85699679,72.11102551,69.007246,56.75385449,70.45565982,58.00862005,61,72.56721023,174.7712791,173.0462366,169.0473307,165.6804153,171.8429516,155.6534613,177.1778767,170.4171353,167.4514855,167.9077127,170.844959,173.6663468,169.0680336,159.8499296,171.3038237,164.3045952,134.7367804,139.8463442,143.1782106,146.7787451,140.4279175,149.0536816,152.5057376,129.5414991,59.40538696,46.14108798,48.02082881,44.92215489,39.84971769,52.39274759,36.7151195,48.87739764,48.16637832,38.94868419,51.41984053,43.08131846,49.81967483
113.2166066,13.03840481,19.31320792,19.10497317,10.44030651,0,23.32380758,19.6977156,6.08276253,2.236067977,13.89244399,5.099019514,3.16227766,7,12.64911064,18.02775638,7.071067812,20.59126028,18.38477631,147.2311108,153.3949152,158.1455026,150.4725889,153.7302833,148.6775033,144.554488,140.2462121,159.8405455,138.2787041,156.5247584,145.8800877,151.8551942,158.6190405,153.2873119,153.3949152,140.6840432,156.0160248,139.4453298,144.920668,99.0403958,93.94147114,91.48223871,81.88406438,74,97.4063653,97.73944956,79.47955712,82.68010643,83.81527307,78.74642849,83.48652586,81.27115109,100.284595,109.1650127,106.1696755,111.3642672,114.437756,110.3675677,103.1746093,103.247276,108.295891,114.437756,113.0707743,112.6410227,110.2225022,116.5203845,152.7939789,130.1076477,154.029218,157.2068701,146.6594695,161.3753389,151.3274595,155.1289786,149.8065419,144.2775104,77.49193506,65.2533524,65,65.30696747,62.16912417,59.48108943,71.70076708,70.71067812,65.30696747,60.40695324,66.21933252,75.70997292,69.63476143,75.18643495,58.69412236,71.30918594,74.33034374,59.03388857,96.56603958,95.63472173,102.6157883,99.3680029,46.01086828,54.33231083,49.04079934,54.00925847,44.92215489,51.35172831,57.27128425,43.73785546,59.43904441,62.00806399,59.13543777,46.32493929,60.20797289,48.16637832,51.0881591,62.16912417,164.638999,162.9294326,158.7765726,155.6181223,161.7559891,145.4132044,166.964068,160.178026,157.2800051,157.8416928,160.5895389,163.4778272,158.8238017,149.7898528,161.0589954,154.2368309,124.3100961,129.4681428,132.849539,136.3561513,130.1422299,138.7083271,142.0880009,119.1049957,56.79788728,44.92215489,46.4865572,46.09772229,41.0487515,54.03702434,35.90264614,47.4341649,44.77722635,35.77708764,53.03772242,43.41658669,46.95742753
125.6741819,21.02379604,19.10497317,10.04987562,17.11724277,23.32380758,0,20.09975124,27.65863337,23.60084744,13,22.13594362,20.24845673,17.69180601,17.88854382,13.15294644,26.87005769,2.828427125,7.071067812,162.7421273,169.640797,173.4416328,166.1384964,169.5435047,166.0873264,161.9876539,158.0284784,176.2413118,154.6900126,172.800463,163.7833935,168.8668114,175.8408371,170.4611393,169.640797,158.2403236,171.9912788,155.9390907,162.8557644,121.7579566,117.239072,114.1621654,105.1903037,96.93296653,120.3328717,120.7021127,102.5524256,106,106.7754653,101.5923225,106.4048871,104.1777327,116.691902,123.7618681,120.8304597,126.3724654,129.5221989,125.399362,117.9025021,119.5491531,123.2233744,129.5221989,127.2831489,128.0624847,124.9519908,131.7004176,175.6416807,152.8397854,176.2413118,180.1610391,169.0354992,184.2878184,174.0919297,177.5190131,171.7032324,167.0927886,64.35060217,51.86520992,51.31276644,50.60632372,47.50789408,47.01063709,55.54277631,54.62600113,50.60632372,44.28317965,52.69724851,60.8276253,55.07267925,60.90155991,43.41658669,57.45432969,57.24508713,44.41846463,82.29823813,83.48652586,88.10221337,86.82165628,61.03277808,70.9365914,68.09552114,69.26037828,64.14047084,64.5368112,75.15317691,61.7170965,77.38862966,76.92203845,72.78049189,64.88451279,76.21679605,62.09669879,65.2533524,79.7057087,185.5640051,183.9184602,179.0474797,176.8191166,182.8578683,165.8945448,187.5233319,180.6239187,178.058979,179.0251379,180.9447429,184.1656863,179.2456415,171.0116955,181.4717609,175.4223475,143.1258188,149.0033557,152.8168839,155.2063143,150.4160896,158.5181378,161.0124219,136.8575902,48.27007354,33.9705755,36.12478374,30.01666204,25.23885893,36.76955262,25,36.79673899,38.94868419,30.46309242,35.84689666,29.20616373,39.66106403
105.5746182,7.071067812,1,10.04987562,23.43074903,19.6977156,20.09975124,0,19.10497317,18.02775638,22.82542442,23.02172887,17.49285568,13.60147051,7.211102551,7,17.02938637,18,21.58703314,142.8740704,149.9133083,153.5252422,146.2942241,149.7230777,146.7003749,142.6183719,138.798415,156.5407295,135.0296264,153.0751449,144.5856148,149.3452376,156.3713529,150.9867544,149.9133083,138.9244399,152.2005256,136.2974688,143.6732404,114.7562634,107.2240645,107.3545528,95.18928511,89.4427191,112.5877436,112.8051417,94.36630755,95.07891459,99.0403958,94.36630755,98.84331035,96.69022701,97.14422268,103.8123307,100.895986,106.4800451,109.6357606,105.5130324,97.98469268,99.959992,103.3247308,109.6357606,107.2800075,108.240473,105.0190459,111.8257573,161.4001239,138.4052022,160.5895389,166.2347737,153.7172729,170.2057578,159.6245595,162.1881623,155.56992,152.8005236,57.97413216,45.89117562,45.70557953,46.27094121,43.18564576,40.02499219,53.03772242,52.03844733,46.27094121,42.01190308,46.87216658,56.56854249,50.48762225,55.90169944,40.01249805,51.97114584,56.00892786,40.11234224,77.12976079,75.96051606,83.19855768,79.71198153,41.62931659,51.88448708,50.44799302,49.76946855,46.75467891,44.64302857,56.60388679,43.60045871,58.83026432,57.24508713,52.88667129,47.01063709,56.8594759,42.3792402,45.54119015,60.90155991,168.2200939,166.6433317,161.1521021,159.7904878,165.7015389,148.2194319,169.8381583,162.8649747,160.6019925,161.9691329,163.1103921,166.6043217,161.4713597,154.029218,163.6826197,158.3824485,124.4226667,130.6981255,134.792433,136.4734406,132.6386067,140.3566885,142.298981,117.686023,37.12142239,25.49509757,26.92582404,28.44292531,23.76972865,36.49657518,17,27.89265136,25.23885893,16.1245155,35.51056181,25.07987241,27.29468813
107.2986486,12.04159458,19.02629759,21.54065923,16.4924225,6.08276253,27.65863337,19.10497317,0,4.472135955,19.6977156,11,8.062257748,10,13.15294644,19.6468827,2.236067977,24.8394847,23.60084744,141.1523999,147.3125928,152.0690633,144.391828,147.6482306,142.6183719,138.4954873,134.2013413,153.7595525,132.196823,150.4426801,139.8427689,145.7840869,152.5549081,147.2209224,147.3125928,134.6291202,149.9333185,133.3641631,138.8848444,96.54014709,90.37698822,89.05054744,78.29431652,71.30918594,94.64142856,94.9210198,76.53757247,78.77182237,81.04319836,76.15773106,80.77747211,78.58753082,94.20191081,103.1212878,100.124922,105.3043209,108.3743512,104.3072385,97.12878049,97.16480844,102.2399139,108.3743512,107.0420478,106.5692263,104.1729331,110.4536102,147.9898645,125.2078272,148.8220414,152.502459,141.5344481,156.6301376,146.4547712,150.0133327,144.4610674,139.4453298,76.90253572,64.93843238,64.77653896,65.37583651,62.28964601,59.03388857,72.11102551,71.11258679,65.37583651,61.00819617,65.9241989,75.66372975,69.58448103,74.96665926,59.07622195,71.02112362,75.00666637,59.21148537,96.10411021,94.5568612,102.1812116,98.37174391,40.04996879,48.25971405,43.01162634,48,38.89730068,45.54119015,51.19570294,37.65634077,53.36665626,56,53.23532662,40.26164428,54.14794548,42.29657197,45.17742799,56.08921465,159,157.3054354,153,150.0466594,156.1601742,139.6710421,161.245155,154.4344521,151.6047493,152.2662142,154.8289379,157.7846634,153.0751449,144.222051,155.3093687,148.6606875,118.3300469,123.5677952,127.0118105,130.3840481,124.3543325,132.849539,136.1249426,113.0530849,55.36244214,44.55333882,45.89117562,47.09564736,42.19004622,55.14526272,36.05551275,46.87216658,43.08131846,34.4818793,54.14794548,44,45.54119015
111.1620439,11.18033989,17.72004515,18.43908891,12.16552506,2.236067977,23.60084744,18.02775638,4.472135955,0,15.23154621,7.280109889,3.605551275,6.32455532,11.18033989,17.02938637,5,20.80865205,19.20937271,145.3822548,151.6080473,156.2849961,148.6371421,151.9078668,146.9965986,142.8740704,138.6001443,158.0696049,136.4990842,154.7417203,144.2497834,150.1366045,156.9235483,151.5849597,151.6080473,139.0143877,154.2076522,137.6735269,143.2934053,99.45853407,93.91485505,91.92388155,81.84130986,74.33034374,97.71898485,98.03060747,79.71198153,82.49242389,84.11896338,79.12016178,83.81527307,81.60882305,98.47842403,107.2287275,104.2353107,109.4577544,112.5388822,108.4619749,101.2422837,101.4347081,106.3813893,112.5388822,111.1125555,110.7655181,108.295891,114.629839,152.1610988,129.4179277,153.1535178,156.6301376,145.8355238,160.776242,150.6552356,154.3113735,148.838839,143.6279917,75.96051606,63.78871374,63.56099433,63.95310782,60.8276253,57.97413216,70.45565982,69.46221995,63.95310782,59.21148537,64.76109943,74.33034374,68.24954212,73.75635566,57.42821606,69.85699679,73.17103252,57.70615219,95.07891459,93.9840412,101.1385189,97.73944956,44,52.46903849,47.4341649,52.03844733,43.32435804,49.25444142,55.54277631,41.97618372,57.72347876,60.03332408,57.07889277,44.64302857,58.30951895,46.09772229,49.04079934,60.41522987,163.4533573,161.7559891,157.4706322,154.4862453,160.6051058,144.138822,165.7105911,158.9024858,156.0640894,156.7067325,159.298462,162.2467257,157.5436447,148.6606875,159.7779709,153.1012737,122.7762192,128.0351514,131.4838393,134.8332303,128.8254633,137.3207923,140.5773808,117.4436035,55.03635162,43.41658669,44.92215489,45.01110974,40,53,34.525353,45.88027899,42.94182111,34.0147027,52,42.19004622,45.18849411
