0,18.38477631,9.055385138,17.20465053,10,25,2.236067977,21.21320344,22.36067977,25.63201124,31.40063694,36.05551275,16,27,34.82814953,29.15475947,14.03566885,9.219544457,33.42154993,29.96664813,37.44329045,23.76972865,23.76972865,25,29.12043956,34.13209633,12.52996409,20.02498439,19,19.23538406,12.04159458,41.19465985,22.20360331,10.81665383,15.8113883,25,31.40063694,32.01562119,33.24154028,25.49509757,15.8113883,29.20616373,29,24.8394847,19.10497317,15.8113883,17.4642492,25,19.10497317,23.19482701,17.11724277,19.79898987,33.61547263,17.49285568,7.071067812,18.43908891,33.28663395,27.29468813,17.11724277,21.26029163,9.219544457,5,31.6227766,24.04163056,19.02629759,18.02775638,14.4222051,18.11077028,31.11269837,31.82766093,27.89265136,23.08679276,29.06888371,31.90611227,28.16025568,33.95585369,13.92838828,32.984845,26.41968963,24.35159132,34.05877273,11.40175425,27.31300057,26.07680962,38.89730068,44.04543109,13.34166406,10,31.2409987,41.72529209,30.8058436,28.65309756,41.72529209,20.61552813,25.3179778,5,10.44030651,22.36067977,14.76482306,21.09502311,15.23154621,18,22.36067977,25,20.61552813,11.18033989,21.21320344,26.2488095,32.01562119,25.49509757,33.54101966,15,11.18033989,32.01562119,30.41381265,29.15475947,30.41381265,15.8113883,32.01562119,31.6227766,18.02775638,26.92582404,36.05551275,30,33.54101966,11.18033989,5,6.32455532,29.83286778,25.49509757,17.4642492,34,24.75883681,36.05551275,41.03656906,41.40048309,21.21320344,42.42640687,33.9705755,11.18033989,28.86173938,25.49509757,34.17601498,31.89043744,29.15475947,35.4682957,34.20526275,27.80287755,43.93176527,16.97056275,26.92582404,11.3137085,4.472135955,22.8035085,30.46309242,29.20616373,23.19482701,9.055385138,17.80449381,18.02775638,25.49509757,25.49509757,34.92849839,46.5188134,49.92995093,40.49691346,43.8634244,21.37755833,12.16552506,21.09502311,39.66106403,22.47220505,20.1246118,24.59674775,27.78488798,15.65247584,19.6977156,31.06444913,25.55386468,21.09502311,27.58622845,23.32380758,21.09502311,24.33105012,23.02172887,35.35533906,18.38477631,19.23538406,9,32.24903099,25.61249695,18.38477631,20.24845673,12.04159458,14.86606875,15.26433752,17.20465053,21.26029163,17.49285568,24.04163056
18.38477631,0,14.56021978,23.02172887,26.41968963,33.06055051,16.2788206,39.59797975,40.22437072,37.21558813,47.5394573,54.20332093,31.78049716,42.05948169,53.15072906,40.04996879,14.03566885,24.59674775,36.40054945,47.70744177,44.72135955,23.76972865,9.848857802,12.52996409,25.8069758,42.29657197,30.61045573,35.11409973,14.31782106,30.2654919,21.37755833,54.74486277,31,8.062257748,33.28663395,43.27817002,34.17601498,38.63935817,50.60632372,38.83297568,29.12043956,11.18033989,10.63014581,6.708203932,26.01922366,29.12043956,35.22782991,28.86173938,26.01922366,18.86796226,33.54101966,38.18376618,51.6139516,4.472135955,19.6977156,25.01999201,41.30375286,41,31.95309062,29.01723626,27.58622845,13.45362405,17.2626765,22.36067977,15.23154621,35.51056181,5.099019514,12.08304597,12.72792206,50.20956084,44.72135955,40.31128874,35.51056181,33.10589071,21.9317122,46.27094121,27.20294102,49.65883607,44.40720662,36.34556369,49.33558553,28.8444102,26.83281573,40.52159918,57.28001397,62.36986452,10,26.41968963,37.65634077,23.34523506,13,12.04159458,45.31004304,10.63014581,20.80865205,19.72308292,10.44030651,33.13608305,26.68332813,37.16180835,33.01514804,13.92838828,40.22437072,33.06055051,10.63014581,8.544003745,28.0713377,24.18677324,50.32891813,38.83297568,43.0464865,30.87069808,8.544003745,13.89244399,18.78829423,12.16552506,18.78829423,18.11077028,38.63935817,48.76474136,23.08679276,25.94224354,37.12142239,44.92215489,43.0464865,24.35159132,22.20360331,24.20743687,46.5188134,42.04759208,31.32091953,48.76474136,43.13930922,54.20332093,59.41380311,42.94182111,2.828427125,24.04163056,39.29376541,18.24828759,25,10.19803903,19.02629759,13.60147051,22.627417,32.80243893,36.76955262,31.32091953,48.70318265,35.35533906,45,21.58703314,17.49285568,35.6931366,41.01219331,32.57299495,14.14213562,14.56021978,2.236067977,13,10.19803903,36.05551275,47.26520919,55.4436651,68.00735254,57.70615219,48.10405388,38.01315562,29.15475947,37.16180835,57.80138407,25.70992026,22.56102835,25.63201124,29.15475947,33.60059523,37.44329045,49.2036584,43.60045871,37.16180835,45.96737974,25.96150997,17,14.2126704,6,18.43908891,7.211102551,30.2654919,13.60147051,45.89117562,7.615773106,0,4.472135955,6.403124237,3.605551275,5,3.16227766,3.16227766,4.472135955,5.656854249
9.055385138,14.56021978,0,24.20743687,12.72792206,19.92485885,8.544003745,27.78488798,26.87005769,34.4818793,40.19950248,43.38202393,25.01999201,27.51363298,40.45985665,26.07680962,18.02775638,18.24828759,40.36087214,34.05877273,32.31098884,15.26433752,16.40121947,25.07987241,33.61547263,42.48529157,20.61552813,20.61552813,10.04987562,16,7,50.24937811,30.41381265,10.44030651,19.79898987,30.61045573,24.08318916,26.40075756,41.48493703,34.525353,24.73863375,25.63201124,24.18677324,21.1896201,26.62705391,14.56021978,21.9317122,17.80449381,13,26.83281573,26.01922366,26.41968963,41.23105626,16,5.656854249,25.8069758,41.59326869,36.34556369,17.4642492,15.8113883,16.15549442,7.810249676,31.01612484,28.8444102,10,21.9317122,9.486832981,20.24845673,26.41968963,38.27531842,30.52867504,31.57530681,36.89173349,38.20994635,31.38470965,42.95346319,22.8035085,41.59326869,31.11269837,22.02271555,43.01162634,20.09975124,18.86796226,25.96150997,45.22167622,50.7740091,5.656854249,12.72792206,25.49509757,36.89173349,27.51363298,21.9317122,49.04079934,12.52996409,16.2788206,13.60147051,12.52996409,31.01612484,12.16552506,22.82542442,23.53720459,9.055385138,26.87005769,19.92485885,21.37755833,11.70469991,28.8444102,31.06444913,38.94868419,34.525353,42.15447782,16.64331698,6.08276253,26.40075756,21.84032967,26.68332813,31.25699922,21.26029163,39.96248241,40.02499219,10.81665383,18.35755975,28.31960452,30.3644529,29.61418579,9.848857802,14.03566885,12.08304597,32.24903099,34.23448554,26.47640459,43.01162634,31.06444913,41.01219331,47.4341649,48.08326112,17.08800749,37.44329045,27.78488798,4.123105626,19.92485885,18.43908891,26.41968963,27.73084925,32.31098884,40.49691346,41.03656906,34.71310992,51.6139516,23.70653918,34.53983208,19.23538406,5.099019514,21.21320344,27.16615541,22.02271555,14.56021978,0,15.13274595,20.61552813,24.08318916,34.17601498,43.93176527,55.15432893,57.24508713,48.76474136,37.44329045,23.85372088,21.02379604,30.01666204,46.95742753,14.86606875,12.04159458,16.40121947,19.84943324,20.61552813,24.04163056,36.06937759,30.41381265,22.82542442,33.83784863,29.69848481,24.59674775,25.49509757,20.39607805,32.984845,11.3137085,27.85677655,13.45362405,41.30375286,22.13594362,14.56021978,18.11077028,10.04987562,11.18033989,14.03566885,12.08304597,17.72004515,16,19.6977156
17.20465053,23.02172887,24.20743687,0,26,42.20189569,16.2788206,29.42787794,34,14.86606875,28.31960452,39.44616585,15.23154621,42.20189569,42.72001873,46.06517123,9,12.04159458,16.2788206,41.10960958,54.64430437,39.40812099,32.38826948,19.72308292,14.14213562,19.41648784,20.02498439,35.73513677,32.20248438,36.35931793,29.06888371,32.57299495,8.062257748,16.76305461,29.42787794,34.36568055,48.10405388,49.2036584,33.42154993,17.49285568,10.29563014,29.41088234,31.57530681,26.47640459,3,32.64965543,30.14962686,41.72529209,36.12478374,11.40175425,17.4642492,28.28427125,36.35931793,19.02629759,24.20743687,2,18.43908891,19.72308292,33.24154028,38.41874542,21.37755833,16.40121947,25.61249695,9.486832981,32.64965543,31.25699922,22.8035085,12.64911064,32.984845,38.27531842,41.10960958,24.18677324,13,14.76482306,15.65247584,23.76972865,9.486832981,31.11269837,37.12142239,41.14608122,28.8444102,17.02938637,43.01162634,41.76122604,44.77722635,48.37354649,25.49509757,26,48.41487375,42.15447782,30.08321791,35,24.8394847,31.32091953,39.35733731,12.52996409,13.60147051,10.77032961,31.90611227,35.90264614,20.39607805,31.30495168,34,42.20189569,16.15549442,15.5241747,5.099019514,11.18033989,37.16180835,17.49285568,20.02498439,30.6757233,21.9317122,35.51056181,41,27.31300057,21.9317122,5.099019514,16.15549442,31.2409987,34.6554469,42.43819035,52.49761899,45.12205669,50.60632372,28.3019434,14.86606875,21.54065923,43.10452412,24.20743687,12.20655562,27.78488798,32.75667871,45.12205669,46.5188134,24.20743687,25.01999201,43.08131846,51.0881591,27.58622845,43.41658669,33.13608305,42.04759208,32.57299495,16.55294536,19.23538406,17.02938637,10.63014581,27.45906044,26.07680962,30.87069808,6.32455532,21.26029163,39.39543121,47.41307836,45.96737974,34.78505426,24.20743687,21,11.70469991,22.84731932,13.34166406,24.73863375,32.55764119,52.0096145,39.59797975,60.95900262,35.51056181,16.1245155,19.41648784,42.72001873,38.94868419,36.23534186,40.60788101,44.04543109,28.16025568,32.06243908,40.60788101,36.12478374,35.90264614,35.17101079,6.32455532,10.63014581,17.20465053,23.53720459,31.90611227,27.89265136,8.602325267,11.18033989,24.16609195,26.68332813,23.02172887,21.21320344,18.68154169,21.37755833,18.02775638,24.33105012,24.08318916,19.02629759,27.16615541
10,26.41968963,12.72792206,26,0,18.02775638,12.04159458,15.8113883,14.14213562,30.61045573,31.40063694,31.6227766,18.86796226,17,27.80287755,20.24845673,24.0208243,15,41.67733197,21.40093456,29.69848481,22.02271555,29.06888371,34.71310992,38.83297568,40.31128874,11.70469991,10.04987562,21.47091055,11.40175425,9.219544457,43.32435804,29.20616373,19.92485885,7.071067812,18.02775638,26.57066051,25,31.06444913,29.15475947,21.21320344,37.58989226,36.61966685,33.12099032,27.29468813,7.071067812,9.219544457,20.61552813,14.31782106,33.13608305,18.78829423,14.56021978,29.83286778,26.57066051,7.071067812,26.83281573,39.59797975,30.41381265,7.280109889,15.23154621,6.708203932,14.31782106,41.23105626,33.73425559,21.02379604,9.219544457,21.63330765,28.0713377,38.83297568,25.94224354,18.38477631,22.20360331,36.40054945,40.71854614,38.11823711,37.58989226,19.84943324,32.06243908,18.38477631,15.26433752,34.92849839,13.03840481,25.01999201,16.1245155,32.75667871,38.47076812,18.38477631,0,24.41311123,49.40647731,39.35733731,34.6554469,49.40647731,25,25.70992026,13.60147051,20.22374842,28.28427125,7.615773106,11.18033989,14.56021978,20.59126028,14.14213562,18.02775638,30.41381265,20.61552813,29.15475947,35.90264614,26.92582404,29.15475947,39.05124838,5,18.02775638,39.05124838,33.54101966,38.07886553,40.31128874,25.49509757,39.05124838,30,15,25,31.6227766,20,25,5,11.18033989,4.472135955,20.24845673,25.49509757,22.02271555,35.44009029,18.78829423,28.28427125,34.98571137,49.73932046,29.15475947,50,27.45906044,11.18033989,28.16025568,31.144823,38.83297568,39.96248241,39.11521443,44.92215489,42.54409477,36.23534186,51.0881591,12.16552506,23.34523506,19.6977156,8.94427191,13.41640786,21.63330765,24.35159132,26.41968963,12.72792206,26.40075756,28.01785145,34.78505426,31.144823,38.47076812,51.6139516,45.31004304,38.20994635,37.20215048,11.70469991,14.4222051,22.47220505,35.11409973,19.10497317,18.02775638,22.02271555,24.33105012,8.062257748,11.3137085,23.34523506,17.69180601,11.18033989,21.47091055,32.31098884,31.06444913,34.23448554,31.78049716,44.38468204,24.04163056,25.49509757,19,34.92849839,34,26.41968963,29.15475947,20.61552813,22.82542442,24.35159132,24.41311123,29.52964612,26.57066051,31.90611227
25,33.06055051,19.92485885,42.20189569,18.02775638,0,26.07680962,30.41381265,25,48.60041152,48.38388161,45,36.89173349,16.55294536,37.65634077,8.062257748,37.57658846,32.55764119,58.41232747,28.86173938,12.52996409,13.03840481,29.83286778,44.72135955,53.22593353,58.13776741,29.52964612,14,20.39607805,6.708203932,13.41640786,60.92618485,46.66904756,30.3644529,20.61552813,30,10.04987562,7.071067812,46.69047012,47.16990566,39.05124838,43.10452412,40.44749683,39.01281841,44.04543109,11.18033989,22.36067977,7.071067812,7.071067812,46.61544808,36.7151195,29.61418579,44.10215414,35.51056181,18.02775638,43.41658669,57.38466694,48.37354649,13.34166406,4.123105626,24.69817807,26.83281573,50.24937811,48.3011387,19.41648784,21.21320344,28.16025568,40.16217126,42.57933771,38.05259518,23.08679276,39.2173431,53.75872022,56.8594759,51.26402247,55.56977596,37.53664876,48.50773134,28.16025568,7.615773106,52.20153254,31.06444913,13.45362405,14.31782106,43.56604182,49.64876635,23.08679276,18.02775638,6.403124237,51.92301994,45.09988914,35.44009029,66.60330322,25.49509757,18.86796226,29.83286778,32.31098884,46.09772229,10.63014581,17.02938637,32.20248438,20.22374842,25,0,41.23105626,31.6227766,46.09772229,50.53711507,40,47.16990566,57.00877125,15.8113883,25.49509757,41.23105626,29.15475947,45,50.99019514,40.31128874,56.56854249,46.09772229,10,14.14213562,15,18.02775638,10,14.14213562,28.28427125,22.02271555,23.76972865,42.72001873,40,52.92447449,32.06243908,36.40054945,45.70557953,66.4003012,35,52.20153254,9.433981132,15.8113883,18.38477631,32.01562119,36.23534186,44.40720662,52.20153254,59.94163828,59.20304046,52.80151513,68.59300256,28.16025568,38.47076812,36.23534186,21.09502311,9.219544457,8.544003745,8.246211251,24.35159132,19.92485885,34.23448554,40.49691346,43.18564576,49.04079934,56.43580424,69.63476143,57.42821606,53.33854141,19.20937271,19.02629759,32.44996148,40.24922359,48.0416486,8.94427191,11.40175425,11.40175425,10.81665383,22.8035085,23.08679276,32.55764119,28.0713377,17.02938637,34,48.25971405,44.38468204,45.35416188,39.05124838,51.03920062,27.07397274,43.18564576,32.64965543,52.77309921,40.01249805,33.06055051,37.21558813,29.83286778,30.2654919,33.73425559,30.01666204,36.01388621,35.51056181,37.05401463
2.236067977,16.2788206,8.544003745,16.2788206,12.04159458,26.07680962,0,23.34523506,24.59674775,25.96150997,32.75667871,38.01315562,17.11724277,29.01723626,37.01351105,30.6757233,12.16552506,10,32.55764119,32.20248438,38.58756276,23.70653918,22.13594362,22.8035085,27.51363298,34,14.4222051,22,18.11077028,20.61552813,12.80624847,42.04759208,21.9544984,8.602325267,18.02775638,27.20294102,31.89043744,33.01514804,34.92849839,26.17250466,16.2788206,27.01851217,26.90724809,22.6715681,18.43908891,17.4642492,19.6977156,25.49509757,19.84943324,21.37755833,18.43908891,21.9317122,35.51056181,15.26433752,8.062257748,17.69180601,33.12099032,28.0713377,19.02629759,22.20360331,11.40175425,2.828427125,29.41088234,22.47220505,18.24828759,20.24845673,12.52996409,16.03121954,29,33.9411255,30.08321791,24.69817807,28.60069929,30.8058436,26.30589288,34.525353,14.31782106,34.4818793,28.65309756,25.96150997,35.22782991,13,27.29468813,28.01785145,41.01219331,46.09772229,12.04159458,12.04159458,32.20248438,39.59797975,28.60069929,26.83281573,41.03656906,19.23538406,24.73863375,5.099019514,8.246211251,22.47220505,16.15549442,23.19482701,17,17.11724277,24.59674775,26.07680962,18.43908891,8.94427191,20.61552813,24.69817807,34.05877273,26.17250466,33.61547263,17.02938637,9.486832981,30,29.15475947,26.92582404,28.28427125,14.31782106,31.6227766,33.24154028,18.43908891,26.83281573,36.40054945,32.01562119,34.92849839,12.64911064,6.32455532,8.544003745,32.01562119,26.92582404,18.11077028,35.05709629,26.90724809,38.27531842,43.13930922,40.45985665,19.10497317,40.31128874,34.82814953,11.40175425,28.46049894,23.76972865,32.57299495,29.73213749,27.29468813,34.0147027,33.30165161,26.90724809,43.41658669,19.10497317,28.8444102,10.81665383,5,24.51530134,31.95309062,29.73213749,22.02271555,8.544003745,15.62049935,16,23.2594067,25.63201124,35.51056181,46.61544808,51.86520992,42.15447782,44.68780594,23.53720459,13.60147051,22.36067977,41.61730409,22.8035085,20.24845673,24.69817807,28.01785145,17.88854382,21.9317122,33.28663395,27.78488798,23.19482701,29.73213749,22.20360331,19.23538406,22.20360331,20.80865205,33.12099032,16.76305461,19.31320792,7.071067812,33.06055051,23.43074903,16.2788206,18.02775638,9.899494937,12.80624847,13.03840481,15.26433752,19.10497317,15.26433752,21.9317122
21.21320344,39.59797975,27.78488798,29.42787794,15.8113883,30.41381265,23.34523506,0,7.071067812,25.63201124,18.86796226,15.8113883,15.03329638,19.20937271,13.89244399,28.63564213,32.20248438,18.02775638,41.43669871,12.16552506,39.39543121,37.48332963,44.10215414,44.77722635,43.56604182,35.84689666,9.848857802,16.76305461,37.16180835,24.08318916,25,32.20248438,28.16025568,31.89043744,10,5,40.19950248,36.40054945,16.2788206,22.36067977,20,50.32891813,50.20956084,46.01086828,29.06888371,20,8.062257748,35,29.06888371,39.84971769,13.15294644,1.414213562,14.14213562,38.41874542,22.36067977,29.15475947,35.4682957,22.47220505,17.11724277,29.01723626,12.04159458,26.17250466,51.4781507,38.83297568,36.76955262,9.219544457,35.4682957,37.12142239,52.32590181,10.63014581,14.4222051,10.63014581,34.71310992,42.04759208,44.64302857,29.20616373,20.09975124,18.38477631,8.246211251,24.35159132,23.02172887,12.64911064,40.19950248,20.24845673,17.69180601,23.02172887,33.28663395,15.8113883,36.138622,62.93647591,51.85556865,49.40647731,47.12748667,40.31128874,41.48493703,21.09502311,30.8058436,25.49509757,22.09072203,14.31782106,9.055385138,36.24913792,7.071067812,30.41381265,40.31128874,32.01562119,30,40.60788101,11.18033989,22.36067977,33.54101966,15,32.01562119,53.15072906,49.24428901,50,49.24428901,31.6227766,36.40054945,15.8113883,30.41381265,40.31128874,45.27692569,21.21320344,33.54101966,20.61552813,18.02775638,15.8113883,16.1245155,14.14213562,19.10497317,24.20743687,3.605551275,15.8113883,19.84943324,49.03060269,42.42640687,63.63961031,39.29376541,26.92582404,43.73785546,46.04345773,54.20332093,53.07541804,45.607017,48.0416486,42.42640687,37.05401463,47.5394573,4.242640687,8.062257748,24.04163056,23.02172887,22.13594362,29.96664813,38.11823711,42.04759208,27.78488798,38.94868419,36.67424164,46.04345773,27.20294102,29.83286778,44.20407221,29.54657341,23.02172887,48.10405388,12.52996409,13.34166406,14.31782106,19.31320792,34.13209633,33.54101966,37.21558813,39.01281841,8.062257748,7.615773106,11.18033989,7.280109889,14.31782106,6.403124237,35.12833614,38.27531842,43.38202393,44.04543109,56.0357029,38.83297568,24.08318916,28.3019434,25.49509757,46.75467891,39.59797975,41.23105626,33.24154028,36.06937759,36.23534186,38.28837944,42.44997055,38.41874542,45.254834
22.36067977,40.22437072,26.87005769,34,14.14213562,25,24.59674775,7.071067812,0,32.20248438,25.8069758,20,20.88061302,12.20655562,13.89244399,22.13594362,35.17101079,22.02271555,47.29693436,7.615773106,32.89376841,33.83784863,43.18564576,47.16990566,48.0416486,42.48529157,14.03566885,11,35.22782991,19.23538406,22.47220505,39.20459157,33.95585369,33.12099032,7.071067812,5,35.0142828,30.41381265,22.47220505,29.15475947,25.49509757,51.31276644,50.60632372,46.87216658,34.13209633,15.8113883,5,30.41381265,25,43.56604182,19.31320792,7.211102551,19.23538406,39.8246155,21.21320344,34.05877273,42.04759208,29.41088234,12.36931688,24.33105012,13.60147051,27.29468813,53.85164807,43.10452412,34.66987165,5,35.60898763,39.84971769,52.80151513,13.15294644,7.615773106,17.69180601,40.80441153,47.51841748,48.50773134,36.23534186,25.17935662,25.05992817,4.242640687,18.24828759,30,17.02938637,36.138622,13.41640786,19.31320792,25.29822128,32.52691193,14.14213562,30.2654919,63.41135545,53,48.7954916,53.48831648,39.05124838,38.48376281,23.76972865,32.69556545,31.6227766,18.38477631,8.062257748,14.56021978,34.40930107,0,25,42.72001873,33.54101966,35.35533906,45.04442252,15,29.15475947,40.31128874,11.18033989,32.01562119,53.15072906,47.16990566,51.4781507,52.20153254,35.35533906,42.72001873,22.36067977,26.92582404,36.40054945,40,14.14213562,26.92582404,18.02775638,20.61552813,16.1245155,9.486832981,21.21320344,25,31.2409987,7.280109889,14.14213562,21.54065923,55.08175742,43.01162634,64.03124237,33.37663854,25,40.16217126,45.27692569,52.80151513,53.82378656,49.49747468,53.08483776,48.27007354,42.57933771,54.12947441,8.246211251,14.31782106,28.0713377,22.8035085,16.1245155,23.40939982,33.06055051,40.22437072,26.87005769,39.96248241,39.56008089,47.85394446,33.61547263,36.87817783,51.2249939,32.75667871,28.63564213,41.76122604,6.08276253,18.11077028,21.09502311,23.08679276,30.08321791,30.08321791,33.24154028,34.525353,6.708203932,2.828427125,9.219544457,3.605551275,8.062257748,9,40.04996879,41.77319715,46.17358552,45.27692569,57.70615219,38.18376618,29.83286778,30.6757233,32.55764119,47.70744177,40.22437072,42.54409477,34.13209633,36.61966685,37.58989226,38.41874542,43.26661531,39.8246155,45.80392996
25.63201124,37.21558813,34.4818793,14.86606875,30.61045573,48.60041152,25.96150997,25.63201124,32.20248438,0,15.65247584,29.61418579,12.04159458,43.26661531,36.05551275,50.20956084,23.53720459,16.55294536,17.2626765,37.64306045,60.20797289,49.39635614,46,34.43835072,24.8394847,10.29563014,19.84943324,38.28837944,43.93176527,42.01190308,37.12142239,17.72004515,7.211102551,30,30.61045573,30.3644529,56.43580424,55.6057551,22.13594362,4.123105626,9.848857802,44.27188724,46.32493929,41.23105626,12.08304597,37.64306045,30.23243292,50.11985634,43.9089968,25.23885893,13.03840481,25.07987241,26.47640459,33.54101966,32.20248438,13,9.848857802,5.830951895,36.76955262,45.48626166,24.08318916,27.45906044,39.96248241,22.02271555,44.14748011,31.6227766,36.01388621,27.51363298,47.80167361,31.01612484,39.81205847,16.1245155,10.19803903,19.31320792,28.31960452,9.055385138,11.70469991,18.78829423,33.83784863,45.254834,14.86606875,17.69180601,52.92447449,43.60045871,36.22154055,38.32753579,37.48332963,30.61045573,55,57.00877125,44.94441011,49.25444142,21.58703314,44.18144407,50.69516742,20.88061302,27.01851217,4.123105626,38.01315562,37.20215048,18.02775638,42.95346319,32.20248438,48.60041152,31.01612484,29.01723626,10.81665383,22.627417,29.01723626,4.123105626,8.485281374,33.9411255,34.23448554,50.21951812,54.14794548,42.15447782,35.80502758,19.92485885,11.04536102,19.92485885,43.38202393,52.55473337,61.29437168,45.79301257,55.15432893,34.66987165,21.02379604,26.62705391,41.62931659,14.03566885,8.602325267,13.45362405,27.89265136,39.20459157,37.48332963,24.0208243,39.45883931,57.93962375,58.00862005,36.76955262,54.40588203,47.04253395,56.08029957,47.4341649,29,26.40075756,18.24828759,14.76482306,21.9317122,24.18677324,23.02172887,16.03121954,30.08321791,43.13930922,51.623638,54.20332093,47.38143096,34.4818793,35.35533906,26.57066051,37.69615365,2.236067977,10.04987562,21.09502311,40.24922359,26.92582404,67.80117993,36.05551275,16.2788206,11.40175425,32.28002478,47.85394446,45.69463864,50.15974482,53.22593353,28.60069929,31.38470965,35.6931366,32.89376841,37.20215048,29.42787794,16.2788206,25.05992817,31.76476035,38.32753579,46.5295605,41.0487515,7,24,9.433981132,41.48493703,37.21558813,35.90264614,32,35.0142828,32.24903099,38.01315562,38.63935817,33.54101966,41.77319715
