0,0,27.73084925,20.61552813,29.06888371,25.61249695,15.13274595,25.29822128,26.90724809,11.66190379,23.32380758,16.76305461,19.6468827,38.07886553,30.8058436,39.35733731,36.05551275,40.31128874,33.30165161,35.35533906,39.05124838,10,11.66190379,12.16552506,30.52867504,15,24.08318916,34.17601498,17.11724277,36.34556369,20,20.61552813,33.54101966,31.6227766,33.52610923,32.38826948,38.07886553,35.35533906,39.29376541,41.23105626,40.31128874,32.24903099,18.68154169,19.31320792,16.55294536,31.04834939,22.36067977,25.70992026,18.02775638,10.77032961,31.04834939,22.8035085,25,21.21320344,45.17742799,40.04996879,35.05709629,45,35.05709629,45.04442252,40.04996879,45.27692569,22.36067977,18.02775638,14.14213562,21.54065923,25.3179778,16.55294536,12.20655562,20.09975124,15.8113883,58.52349955,57.00877125,23.85372088,55.71355311,19.84943324,15.8113883,52.20153254,32.38826948,39.29376541,51.07837116,51.4781507,47.4341649,35.35533906,32.38826948,31.04834939,46.17358552,26.47640459,24.33105012,26.92582404,21.26029163,20.61552813,22.36067977,44.20407221,8.246211251,40.60788101,37.20215048,24.16609195,40.31128874,30.8058436,33.54101966,38.07886553,39.05124838,47.4341649
0,0,27.73084925,20.61552813,29.06888371,25.61249695,15.13274595,25.29822128,26.90724809,11.66190379,23.32380758,16.76305461,19.6468827,38.07886553,30.8058436,39.35733731,36.05551275,40.31128874,33.30165161,35.35533906,39.05124838,10,11.66190379,12.16552506,30.52867504,15,24.08318916,34.17601498,17.11724277,36.34556369,20,20.61552813,33.54101966,31.6227766,33.52610923,32.38826948,38.07886553,35.35533906,39.29376541,41.23105626,40.31128874,32.24903099,18.68154169,19.31320792,16.55294536,31.04834939,22.36067977,25.70992026,18.02775638,10.77032961,31.04834939,22.8035085,25,21.21320344,45.17742799,40.04996879,35.05709629,45,35.05709629,45.04442252,40.04996879,45.27692569,22.36067977,18.02775638,14.14213562,21.54065923,25.3179778,16.55294536,12.20655562,20.09975124,15.8113883,58.52349955,57.00877125,23.85372088,55.71355311,19.84943324,15.8113883,52.20153254,32.38826948,39.29376541,51.07837116,51.4781507,47.4341649,35.35533906,32.38826948,31.04834939,46.17358552,26.47640459,24.33105012,26.92582404,21.26029163,20.61552813,22.36067977,44.20407221,8.246211251,40.60788101,37.20215048,24.16609195,40.31128874,30.8058436,33.54101966,38.07886553,39.05124838,47.4341649
27.73084925,27.73084925,0,8.602325267,11.66190379,12.04159458,14.14213562,48.83646179,7.810249676,23.43074903,24.51530134,19.23538406,18.02775638,28.7923601,30,31.6227766,32.38826948,33.52610923,34,37,37.33630941,33.30165161,29.06888371,33.24154028,39.05124838,36.79673899,31.32091953,45.88027899,37.01351105,52,40.60788101,37.73592453,58,54.67174773,56.22277119,53.25410782,61.7170965,55.75840744,61.03277808,62.68173578,60.03332408,59.20304046,46.23851209,47.01063709,44.28317965,58.52349955,50.08991915,53.14132102,45.65084884,38.48376281,55.14526272,50.24937811,52.47856705,48.25971405,70.45565982,65.76473219,60.8276253,71.02112362,61.6116872,71.38627319,66.49060084,72.03471385,45.04442252,40.04996879,35.05709629,45.17742799,50.6359556,40.31128874,35.35533906,46.09772229,40.60788101,62.24146528,58.72818744,45.01110974,60.20797289,40.01249805,12.20655562,55.1724569,36.05551275,43.60045871,57.00877125,59.9082632,51.85556865,30.47950131,28.28427125,24.75883681,44.68780594,24.41311123,31.38470965,19.84943324,11.70469991,21.54065923,17,18.02775638,19.72308292,14.76482306,11.18033989,36.40054945,12.80624847,6,5.830951895,10.44030651,37.33630941,51.85556865
20.61552813,20.61552813,8.602325267,0,17.02938637,15.5241747,5.830951895,40.31128874,13,14.86606875,17,10.77032961,10.04987562,25,23.53720459,27.45906044,26.92582404,29.15475947,27.45906044,30.41381265,31.6227766,25,20.51828453,24.75883681,31.25699922,28.28427125,23.34523506,37.85498646,28.42534081,43.65775991,32.01562119,29.15475947,49.49747468,46.09772229,47.63402146,44.65422712,53.15072906,47.16990566,52.43090692,54.08326913,51.4781507,52.77309921,39.29376541,39.84971769,37,51.66236541,42.72001873,46.32493929,38.07886553,31.32091953,50.08991915,42.48529157,44.72135955,40.31128874,65.00769185,60.07495318,55.08175742,65.19202405,55.4436651,65.37583651,60.40695324,65.76473219,40.31128874,35.35533906,30.41381265,40.11234224,45.01110974,35.05709629,30.06659276,40.11234224,35,64.03124237,61.03277808,40.79215611,61.7170965,35.90264614,5,57.00877125,36.79673899,44.59820624,58,60.20797289,53.15072906,33.54101966,30.88689042,27.73084925,47.50789408,25.8069758,30.61045573,22.36067977,12.52996409,21.21320344,18.02775638,26.62705391,12.36931688,23.32380758,19.72308292,34.4818793,21.21320344,13.92838828,14.14213562,18.02775638,31.6227766,53.15072906
29.06888371,29.06888371,11.66190379,17.02938637,0,3.605551275,20.39607805,53.33854141,4.123105626,29.41088234,34.0147027,27.16615541,27,40.31128874,40.44749683,43.08131846,43.41658669,44.94441011,44.40720662,47.38143096,48.27007354,37.21558813,34.53983208,38.01315562,48.09365863,41.59326869,40.11234224,54.45181356,42.54409477,59.66573556,46.09772229,44.27188724,62.12889827,59.53990259,61.29437168,59.09314681,66.37017402,61.84658438,66.64082833,68.44705983,66.48308055,57.24508713,45.80392996,47.01063709,44.68780594,57.45432969,50.44799302,52.15361924,46.69047012,38.94868419,50.96076922,51.623638,53.75872022,50.24937811,66.48308055,62.29767251,57.5847202,67.67569726,59.09314681,68.35202996,63.69458376,69.46221995,40.80441153,36.05551275,31.38470965,41.43669871,47.5394573,37.16180835,32.64965543,43.829214,38.01315562,51.0881591,47.38143096,40.02499219,49.2036584,35.17101079,17.4642492,44.04543109,26,33.12099032,46.32493929,49.64876635,41.0487515,19.10497317,17.20465053,13.60147051,33.24154028,14.56021978,23.08679276,9.486832981,7.810249676,14.14213562,9.219544457,16.76305461,22.82542442,13.34166406,11,29,16.1245155,7.211102551,13.03840481,17.4642492,48.27007354,41.0487515
25.61249695,25.61249695,12.04159458,15.5241747,3.605551275,0,18.02775638,50.11985634,4.472135955,26.68332813,32.24903099,25,25.17935662,39.8246155,39.05124838,42.48529157,42.3792402,44.28317965,42.95346319,45.89117562,47.12748667,34,31.6227766,34.92849839,46,38.48376281,38,52.15361924,39.56008089,57.07013229,43.08131846,41.48493703,58.83026432,56.35601121,58.13776741,56.08029957,63.13477647,58.87274412,63.56099433,65.3911309,63.5688603,53.66563146,42.20189569,43.41658669,41.10960958,53.85164807,46.86149806,48.54894438,43.13930922,35.38361203,47.5394573,48.08326112,50.20956084,46.75467891,63.0634601,58.82176468,54.08326913,64.19501538,55.54277631,64.84597135,60.16643583,65.9241989,37.36308338,32.57299495,27.85677655,37.94733192,44.01136217,33.61547263,29.06888371,40.24922359,34.43835072,50.20956084,46.75467891,36.67424164,48.16637832,31.78049716,15.03329638,43.13930922,24.18677324,31.6227766,45,48.02082881,39.8246155,18.60107524,16.2788206,12.80624847,32.80243893,12.52996409,20.39607805,7.810249676,4.472135955,11,6,20.24845673,19.6977156,16.76305461,14.14213562,26.07680962,19,9.219544457,14.86606875,19.6468827,47.12748667,39.8246155
15.13274595,15.13274595,14.14213562,5.830951895,20.39607805,18.02775638,0,34.71310992,16.76305461,9.433981132,14.86606875,7.071067812,8.062257748,26.2488095,22.36067977,28.28427125,26.62705391,29.73213749,26,28.7923601,30.88689042,19.20937271,15,19.10497317,28.01785145,22.6715681,20.02498439,34.13209633,23.02172887,39.29376541,26.62705391,24.16609195,43.8634244,40.60788101,42.20189569,39.44616585,47.63402146,42.05948169,47.16990566,48.87739764,46.5188134,47.38143096,33.73425559,34.20526275,31.32091953,46.09772229,37,40.79215611,32.31098884,25.70992026,45.39823785,36.67424164,38.91015292,34.4818793,60.03332408,55,50,60.03332408,50.15974482,60.13318551,55.14526272,60.40695324,35.90264614,31.04834939,26.2488095,35.51056181,40.04996879,30.41381265,25.49509757,35,30.14962686,63.51377803,60.90155991,36.68787266,61.03277808,31.95309062,3,56.60388679,36.05551275,43.829214,57.00877125,58.72818744,52.43090692,34.4818793,31.6227766,28.86173938,47.92702787,26,29.06888371,23.53720459,14.03566885,20.59126028,18.68154169,32.01562119,7,28.60069929,25,32.01562119,26.90724809,18.86796226,19.84943324,23.85372088,30.88689042,52.43090692
25.29822128,25.29822128,48.83646179,40.31128874,53.33854141,50.11985634,34.71310992,0,50.47771786,25.45584412,30.46309242,30.61045573,33.01514804,43.93176527,33.54101966,43.41658669,38.20994635,43.18564576,33.06055051,33.01514804,38.01315562,16.1245155,19.79898987,15.62049935,24.08318916,12.04159458,24.73863375,21.54065923,12.20655562,17.69180601,8.94427191,13.60147051,9.219544457,6.32455532,8.246211251,8.544003745,13.03840481,11.40175425,14.14213562,16.1245155,16.2788206,31.2409987,21.47091055,19.72308292,18.38477631,27.20294102,18.43908891,24.75883681,15.65247584,20.09975124,38.83297568,14.14213562,15,11.40175425,46.40043103,41.23105626,37.48332963,44.10215414,34.82814953,43.0464865,38.83297568,41.59326869,36.05551275,34.71310992,34.05877273,34.17601498,32.75667871,31.78049716,31.06444913,28.63564213,29.83286778,79.906195,79.30952024,38.89730068,76.94153625,37.65634077,37.01351105,74.33034374,56.08029957,62.03224968,72.00694411,71.06335202,69.35416354,60.41522987,57.48912941,56.32051136,70.11419257,51.66236541,48.16637832,52.20153254,45.65084884,45.88027899,47.5394573,66.70832032,30.52867504,63.2534584,59.66573556,46.04345773,61.52235366,53.41348144,54.45181356,58.05170109,38.01315562,69.35416354
26.90724809,26.90724809,7.810249676,13,4.123105626,4.472135955,16.76305461,50.47771786,0,26,30,23.34523506,23.02172887,36.24913792,36.34556369,39,39.29376541,40.85339643,40.31128874,43.28972164,44.14748011,34.40930107,31.30495168,34.98571137,44.18144407,38.58756276,36.22154055,50.6359556,39.35733731,56.04462508,42.94182111,40.85339643,59.40538696,56.60388679,58.30951895,55.90169944,63.51377803,58.6003413,63.5295207,65.29931087,63.1585307,56.46237685,44.41846463,45.48626166,43.01162634,56.35601121,48.82622246,51,44.82186966,37.20215048,50.99019514,49.67896939,51.85556865,48.10405388,66.49060084,62.09669879,57.28001397,67.44627492,58.52349955,68.00735254,63.2455532,68.9492567,40.79215611,35.90264614,31.04834939,41.23105626,47.12748667,36.68787266,31.95309062,43.08131846,37.33630941,54.4885309,50.93132631,40.31128874,52.49761899,35.35533906,13.92838828,47.42362281,28.65309756,36.05551275,49.40647731,52.47856705,44.20407221,22.6715681,20.51828453,16.97056275,36.87817783,17,24.73863375,12.20655562,6.32455532,15.13274595,10.19803903,17.49285568,20,13.89244399,10.77032961,30.2654919,15.13274595,5,10.44030651,15.29705854,44.14748011,44.20407221
11.66190379,11.66190379,23.43074903,14.86606875,29.41088234,26.68332813,9.433981132,25.45584412,26,0,11.66190379,6.08276253,9.055385138,26.57066051,19.20937271,27.73084925,24.41311123,28.65309756,21.9317122,24.20743687,27.58622845,10.77032961,5.656854249,10,20.88061302,13.45362405,13.41640786,26.07680962,13.60147051,30.41381265,17.20465053,14.86606875,34.6554469,31.2409987,32.80243893,30.01666204,38.28837944,32.64965543,37.73592453,39.44616585,37.16180835,42.04759208,28.01785145,28.01785145,25.01999201,40.04996879,30.2654919,35,25.3179778,20.09975124,42.3792402,29.12043956,31.32091953,26.57066051,55.90169944,50.6359556,45.70557953,55.32630477,45.17742799,55.14526272,50.15974482,55.00909016,34,29.68164416,25.61249695,33.10589071,36.40054945,28.17800561,23.85372088,31.04834939,27.31300057,67.9779376,65.9241989,35.51056181,65.29931087,31.40063694,12.08304597,61.32699243,40.85339643,48.33218389,60.90155991,61.85466838,56.79788728,41.30375286,38.32753579,36.05551275,53.85164807,32.38826948,33.10589071,31,22.36067977,26.47640459,26,41.40048309,8.246211251,38.01315562,34.40930107,34.40930107,36.06937759,28.3019434,29,32.64965543,27.58622845,56.79788728
23.32380758,23.32380758,24.51530134,17,34.0147027,32.24903099,14.86606875,30.46309242,30,11.66190379,0,8.062257748,7.071067812,15.29705854,7.810249676,16.15549442,12.80624847,17,11.18033989,13.92838828,16.40121947,20.09975124,14.14213562,18,14.56021978,20.22374842,7.211102551,21.54065923,18.68154169,28.3019434,21.54065923,17,39.35733731,34.98571137,36.05551275,32.01562119,41.88078318,33.9705755,39.69886648,41.03656906,37.53664876,52.61178575,38.63935817,38.32753579,35.35533906,50.15974482,40.04996879,45.39823785,35.05709629,31.04834939,53.85164807,38.05259518,40.11234224,35.12833614,66.94027188,61.6116872,56.75385449,66.09841148,55.90169944,65.76473219,60.8276253,65.37583651,45.65084884,41.34005322,37.20215048,44.72135955,47.75981575,39.8246155,35.51056181,42.3792402,38.91015292,78.0320447,75.59100476,47.16990566,75.47184906,43.01162634,17.72004515,71.19691005,50.60632372,58.30951895,71.28113355,72.62231062,66.88796603,49.33558553,46.4865572,43.68065934,62.76941931,40.85339643,43.26661531,38.32753579,28.63564213,35.34119409,33.52610923,41.78516483,18.43908891,38.89730068,35.44009029,45.3431362,35.34119409,30.41381265,28.7923601,30.88689042,16.40121947,66.88796603
16.76305461,16.76305461,19.23538406,10.77032961,27.16615541,25,7.071067812,30.61045573,23.34523506,6.08276253,8.062257748,0,3,21.47091055,15.8113883,23.02172887,20.51828453,24.20743687,19.23538406,21.9317122,24.41311123,16.76305461,11.18033989,15.65247584,21,18.86796226,13,27.29468813,18.43908891,32.89376841,21.9317122,18.60107524,39.8246155,36.06937759,37.48332963,34.20526275,43.13930922,36.61966685,42.01190308,43.60045871,40.81666326,48.01041554,34,34.05877273,31.06444913,46.09772229,36.34556369,41.01219331,31.40063694,26.01922366,47.80167361,35.17101079,37.36308338,32.57299495,61.66036004,56.43580424,51.4781507,61.20457499,51.0881591,61.07372594,56.08029957,61,39,34.43835072,30.01666204,38.27531842,41.97618372,33.24154028,28.63564213,36.67424164,32.57299495,69.97142274,67.53517602,40.24922359,67.41661516,35.84689666,10.04987562,63.13477647,42.54409477,50.24937811,63.2455532,64.66065264,58.83026432,41.48493703,38.60051813,35.90264614,54.7813837,32.89376841,35.22782991,30.59411708,21.09502311,27.31300057,25.70992026,37.21558813,10.63014581,34,30.41381265,37.48332963,31.40063694,24.69817807,24.41311123,27.58622845,24.41311123,58.83026432
19.6468827,19.6468827,18.02775638,10.04987562,27,25.17935662,8.062257748,33.01514804,23.02172887,9.055385138,7.071067812,3,0,18.86796226,14.31782106,20.61552813,18.60107524,21.9317122,18.02775638,20.88061302,22.82542442,19.6468827,13.92838828,18.38477631,21.21320344,21.47091055,13.34166406,27.89265136,20.80865205,34.0147027,24.20743687,20.51828453,42.20189569,38.28837944,39.62322551,36.12478374,45.3431362,38.41874542,43.93176527,45.45327271,42.43819035,51.00980298,37,37.05401463,34.05877273,49.09175083,39.3192065,44.01136217,34.36568055,29.01723626,50.69516742,38.07886553,40.26164428,35.44009029,64.62971453,59.41380311,54.45181356,64.19501538,54.08326913,64.07027392,59.07622195,64,41.78516483,37.16180835,32.64965543,41.10960958,44.91102315,36.05551275,31.38470965,39.62322551,35.44009029,71.56116265,68.9637586,42.95346319,69.0651866,38.47076812,10.77032961,64.66065264,44.10215414,51.86520992,65,66.60330322,60.46486583,42.3792402,39.56008089,36.68787266,55.94640292,34.0147027,37.01351105,31.32091953,21.58703314,28.65309756,26.57066051,35.77708764,13.03840481,32.69556545,29.15475947,39.62322551,29.68164416,23.76972865,22.82542442,25.61249695,22.82542442,60.46486583
38.07886553,38.07886553,28.7923601,25,40.31128874,39.8246155,26.2488095,43.93176527,36.24913792,26.57066051,15.29705854,21.47091055,18.86796226,0,10.44030651,3,7.071067812,5,12.20655562,14.14213562,11.18033989,35.35533906,29.42787794,33.13608305,21.9544984,35,19.23538406,28.60069929,33.06055051,36.61966685,35.35533906,30.41381265,52.20153254,47.4341649,48.10405388,43.46262762,53.85164807,44.72135955,50.53711507,51.4781507,47.16990566,67.89698079,53.93514624,53.60037313,50.6359556,65.37583651,55.22680509,60.67124525,50.24937811,46.32493929,68.9492567,53.00943312,55,50,82.22530024,76.90253572,72.03471385,81.39410298,71.19691005,81.04936767,76.11832894,80.62257748,60.41522987,55.90169944,51.4781507,59.61543424,62.93647591,54.62600113,50.08991915,57.56735186,53.85164807,89.02246907,86.02325267,61.7170965,86.68333173,57.30619513,28.28427125,82.00609733,61.7170965,69.52697318,82.8794305,84.85281374,78.10249676,58.30951895,55.75840744,52.47856705,72.40165744,50.80354318,55.15432893,47.16990566,37.44329045,46.09772229,43.01162634,42,31.90611227,40.11234224,37.33630941,58.25804665,35,34.4818793,30.41381265,30,11.18033989,78.10249676
30.8058436,30.8058436,30,23.53720459,40.44749683,39.05124838,22.36067977,33.54101966,36.34556369,19.20937271,7.810249676,15.8113883,14.31782106,10.44030651,0,10,5.385164807,10.19803903,4,7,8.602325267,26.2488095,20.61552813,23.76972865,12.04159458,25.17935662,9,19.10497317,23.02172887,26.90724809,25.07987241,20.09975124,41.76122604,37,37.69615365,33.10589071,43.46262762,34.4818793,40.31128874,41.34005322,37.20215048,58.69412236,44.92215489,44.38468204,41.48493703,55.90169944,45.70557953,51.41984053,40.79215611,37.69615365,60.8358447,43.18564576,45.09988914,40.11234224,73.37574531,68.00735254,63.2455532,72.277244,62.09669879,71.80529228,66.94027188,71.19691005,53,48.82622246,44.82186966,51.97114584,54.62600113,47.16990566,43.01162634,49.24428901,46.14108798,85.7554663,83.24061509,54.64430437,83.21658489,50.60632372,25.07987241,78.89233169,58.30951895,66.03786792,79.0569415,80.43009387,74.62573283,56.64803615,53.85164807,50.92150823,70.26378868,48.33218389,51.03920062,45.54119015,35.73513677,42.94182111,40.85339643,46.09772229,26.2488095,43.56604182,40.31128874,53.15072906,39.29376541,36,33.37663854,34.4818793,8.602325267,74.62573283
39.35733731,39.35733731,31.6227766,27.45906044,43.08131846,42.48529157,28.28427125,43.41658669,39,27.73084925,16.15549442,23.02172887,20.61552813,3,10,0,5.385164807,2,10.77032961,12.20655562,8.602325267,35.90264614,30.08321791,33.54101966,20.61552813,35.12833614,19,26.92582404,33.01514804,34.98571137,35.05709629,30.06659276,51.41984053,46.57252409,47.12748667,42.3792402,52.81098371,43.46262762,49.24428901,50.08991915,45.65084884,68.44705983,54.5710546,54.12947441,51.19570294,65.76473219,55.57877293,61.18823416,50.6359556,47.12748667,70.00714249,53.15072906,55.08175742,50.08991915,82.96987405,77.62087348,72.80109889,82,71.80529228,81.58431222,76.68767828,81.04936767,61.7170965,57.30619513,53,60.8358447,63.90618123,55.90169944,51.4781507,58.52349955,55.03635162,91.40021882,88.48163651,63.13477647,89.02246907,58.83026432,30.47950131,84.40379138,64.03124237,71.84010022,85.14693183,87,80.43009387,60.90155991,58.30951895,55.07267925,74.94664769,53.25410782,57.31491952,49.73932046,39.96248241,48.41487375,45.48626166,45,33.60059523,43.10452412,40.31128874,60.20797289,38,37.36308338,33.37663854,33,8.602325267,80.43009387
36.05551275,36.05551275,32.38826948,26.92582404,43.41658669,42.3792402,26.62705391,38.20994635,39.29376541,24.41311123,12.80624847,20.51828453,18.60107524,7.071067812,5.385164807,5.385164807,0,5,5.385164807,7.071067812,5,31.6227766,26,29.12043956,15.23154621,30.41381265,14.14213562,21.63330765,28.16025568,29.68164416,30,25,46.09772229,41.23105626,41.76122604,37,47.4341649,38.07886553,43.8634244,44.72135955,40.31128874,64.03124237,50.28916384,49.72926704,46.84015371,61.18823416,50.99019514,56.75385449,46.09772229,43.08131846,66.21178143,48.37354649,50.24937811,45.27692569,78.74642849,73.37574531,68.62215386,77.62087348,67.44627492,77.12976079,72.277244,76.4852927,58.30951895,54.08326913,50,57.30619513,60.00833275,52.47856705,48.25971405,54.62600113,51.4781507,90.13878189,87.46427842,59.9082632,87.658428,55.80322571,29.15475947,83.21658489,62.68173578,70.45565982,83.60023923,85.14693183,79.0569415,60.41522987,57.69748695,54.62600113,74.24284477,52.35456045,55.6057551,49.24428901,39.39543121,47.16990566,44.72135955,47.26520919,31.11269837,45.04442252,42,58,40.31128874,38.32753579,35,35.35533906,5,79.0569415
40.31128874,40.31128874,33.52610923,29.15475947,44.94441011,44.28317965,29.73213749,43.18564576,40.85339643,28.65309756,17,24.20743687,21.9317122,5,10.19803903,2,5,0,10.19803903,11.18033989,7.071067812,36.40054945,30.6757233,33.95585369,19.92485885,35.35533906,19.10497317,25.94224354,33.13608305,34,35,30,50.99019514,46.09772229,46.57252409,41.76122604,52.20153254,42.72001873,48.46648326,49.24428901,44.72135955,68.8839604,55.08175742,54.5710546,51.66236541,66.09841148,55.90169944,61.6116872,50.99019514,47.75981575,70.77428912,53.33854141,55.22680509,50.24937811,83.52245207,78.16009212,73.37574531,82.46211251,72.277244,82,77.12976079,81.39410298,62.64982043,58.30951895,54.08326913,61.7170965,64.62197769,56.82429058,52.47856705,59.23681288,55.90169944,93.00537619,90.13878189,64.14047084,90.60353194,59.9082632,32.01562119,86.02325267,65.60487787,73.40980861,86.68333173,88.45903006,82.00609733,62.64982043,60.03332408,56.82429058,76.66159404,54.91812087,58.79625838,51.4781507,41.67733197,50,47.16990566,47,34.82814953,45.09988914,42.29657197,61.55485359,40,39.29376541,35.35533906,35,7.071067812,82.00609733
